"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Trappc13",1.70228616163902e-18,0.262285354007001,0.358,0.134,1.8900483252678e-14,"6","Trappc13"
"Dapp1",1.71149246758129e-18,0.319453647976862,0.389,0.158,1.90027008675551e-14,"6","Dapp1"
"Wbp11",1.7132269989131e-18,0.336016573603952,0.606,0.303,1.90219593689321e-14,"6","Wbp11"
"Hipk3",1.75361118475153e-18,0.304310798961131,0.416,0.174,1.94703449842962e-14,"6","Hipk3"
"Atp6v1b2",1.77618685498364e-18,0.331367878908294,0.619,0.316,1.97210026508833e-14,"6","Atp6v1b2"
"Arfgap3",1.89791526499402e-18,0.376335041070845,0.558,0.283,2.10725531872286e-14,"6","Arfgap3"
"Ascc3",2.06022423260437e-18,0.331851467918441,0.527,0.247,2.28746696546064e-14,"6","Ascc3"
"Snx19",2.06666242626568e-18,0.255550121523808,0.248,0.075,2.29461529188278e-14,"6","Snx19"
"Scmh1",2.23367716347538e-18,0.301202290620495,0.372,0.145,2.48005175460671e-14,"6","Scmh1"
"Cacna2d3",2.42333439342886e-18,0.257857669211954,0.279,0.092,2.69062817702406e-14,"6","Cacna2d3"
"Aplp2",2.48221148202534e-18,0.375817081389877,0.664,0.359,2.75599940849274e-14,"6","Aplp2"
"Glrb",2.836563067637e-18,0.275846250509927,0.31,0.109,3.14943597399736e-14,"6","Glrb"
"Arntl",3.0915605112965e-18,0.326253112867009,0.416,0.174,3.4325596356925e-14,"6","Arntl"
"Mbtps1",3.10786165495378e-18,0.310954226021254,0.535,0.255,3.45065879549518e-14,"6","Mbtps1"
"Zfp869",3.20163438572292e-18,0.362193672540199,0.429,0.192,3.55477465846815e-14,"6","Zfp869"
"Hyou1",3.2257317401553e-18,0.284486584713521,0.367,0.141,3.58152995109443e-14,"6","Hyou1"
"Zfp397",3.6209860388496e-18,0.256655317434135,0.341,0.126,4.02038079893471e-14,"6","Zfp397"
"Rragc",3.85266875519334e-18,0.270839992548403,0.412,0.167,4.27761811889116e-14,"6","Rragc"
"Fat1",3.92717244930116e-18,0.334362182222516,0.398,0.166,4.36033957045908e-14,"6","Fat1"
"Nap1l52",3.9449932650608e-18,0.540182000098751,0.965,0.916,4.380126022197e-14,"6","Nap1l5"
"Dop1a1",4.01497292617896e-18,0.297857898418382,0.35,0.133,4.4578244399365e-14,"6","Dop1a"
"Eif2ak2",4.06935740247062e-18,0.266728223376736,0.252,0.078,4.51820752396313e-14,"6","Eif2ak2"
"Pde10a1",4.09549283318305e-18,0.41818895198661,0.628,0.338,4.54722569268314e-14,"6","Pde10a"
"Cnot7",4.16916143968467e-18,0.294167951082596,0.522,0.242,4.62901994648189e-14,"6","Cnot7"
"Prlr",4.22952812405477e-18,0.340719280163464,0.341,0.13,4.69604507613801e-14,"6","Prlr"
"Rsrc2",4.22996445999525e-18,0.410978556841308,0.743,0.435,4.69652953993273e-14,"6","Rsrc2"
"Vezt",4.34385039819075e-18,0.253790117635495,0.283,0.094,4.82297709711119e-14,"6","Vezt"
"Smc1a",4.43333537942795e-18,0.340625850913638,0.588,0.293,4.92233227177885e-14,"6","Smc1a"
"Sp3",4.61688444804801e-18,0.278090745448381,0.319,0.114,5.1261268026677e-14,"6","Sp3"
"Rfx7",4.6293469897517e-18,0.262434238610257,0.323,0.117,5.13996396272131e-14,"6","Rfx7"
"Azi2",4.64933138373988e-18,0.329518515400436,0.429,0.184,5.16215263536639e-14,"6","Azi2"
"Zfpm2",4.81616775423378e-18,0.320177959852595,0.398,0.167,5.34739105752576e-14,"6","Zfpm2"
"Ints6",4.85538919836194e-18,0.295840916480519,0.372,0.147,5.39093862694127e-14,"6","Ints6"
"Cnot4",4.8755097821204e-18,0.277004369946689,0.496,0.222,5.41327851108828e-14,"6","Cnot4"
"Mettl16",5.04789179480572e-18,0.277483993693582,0.447,0.193,5.60467425977279e-14,"6","Mettl16"
"Golph3l",5.18317169210798e-18,0.266779534707842,0.323,0.117,5.75487552974749e-14,"6","Golph3l"
"Cul1",5.69944273725405e-18,0.326393169872861,0.522,0.251,6.32809127117317e-14,"6","Cul1"
"Slc25a251",5.98064869369238e-18,0.669951629340836,0.553,0.285,6.64031424460665e-14,"6","Slc25a25"
"Zfp652",6.0649201073195e-18,0.275952476502622,0.319,0.115,6.73388079515684e-14,"6","Zfp652"
"Eml51",6.07548146932957e-18,0.258248331651274,0.354,0.133,6.74560707539662e-14,"6","Eml5"
"Ssr1",6.1887566222903e-18,0.324915680599957,0.487,0.226,6.87137647772892e-14,"6","Ssr1"
"Ctnnal1",6.32219562339546e-18,0.326303586350191,0.261,0.087,7.01953380065598e-14,"6","Ctnnal1"
"Prpf38b",6.38252771419989e-18,0.295187783054663,0.451,0.198,7.08652052107614e-14,"6","Prpf38b"
"Elavl2",6.51393315359869e-18,0.25085285293883,0.332,0.122,7.23241998044063e-14,"6","Elavl2"
"Sorbs1",6.813723883308e-18,0.280673976366223,0.323,0.118,7.56527762763687e-14,"6","Sorbs1"
"Sf1",7.57270937108954e-18,0.325591521961635,0.54,0.265,8.40797921472072e-14,"6","Sf1"
"Arid4b",8.16499185618614e-18,0.373443622969248,0.584,0.304,9.06559045792348e-14,"6","Arid4b"
"Paf1",8.55719473653581e-18,0.258937918232532,0.288,0.097,9.50105331597571e-14,"6","Paf1"
"Nfe2l1",8.59041874055362e-18,0.410806058036345,0.735,0.423,9.53794192763669e-14,"6","Nfe2l1"
"Ctnnd1",8.6343481633636e-18,0.315488955496378,0.358,0.141,9.5867167657826e-14,"6","Ctnnd1"
"Txndc16",8.69319384410908e-18,0.292907936027468,0.319,0.116,9.65205312511431e-14,"6","Txndc16"
"Trim44",8.76508486121275e-18,0.346267617046666,0.5,0.234,9.73187372140451e-14,"6","Trim44"
"Fto",8.77412595123213e-18,0.30383268958115,0.412,0.174,9.74191204365303e-14,"6","Fto"
"Mon2",8.89543967153414e-18,0.274703340649877,0.376,0.149,9.87660666730436e-14,"6","Mon2"
"Neurod1",8.96683268865518e-18,0.470607446511847,0.518,0.264,9.95587433421384e-14,"6","Neurod1"
"Dmtf1",9.09512115742469e-18,0.264208450552684,0.296,0.104,1.00983130210886e-13,"6","Dmtf1"
"Tmem161b",9.43833030388551e-18,0.277144154594308,0.283,0.097,1.04793781364041e-13,"6","Tmem161b"
"Prpf38a",9.52130900070585e-18,0.255577046266791,0.376,0.148,1.05715093834837e-13,"6","Prpf38a"
"Wdfy2",1.00687249500525e-17,0.274483434386074,0.358,0.138,1.11793053120433e-13,"6","Wdfy2"
"Zhx2",1.07162138943599e-17,0.296356580843288,0.367,0.148,1.18982122869078e-13,"6","Zhx2"
"Lrp6",1.10876849518271e-17,0.309132428788785,0.425,0.182,1.23106566020137e-13,"6","Lrp6"
"Morf4l21",1.13100100004797e-17,0.411745797317314,0.819,0.556,1.25575041035326e-13,"6","Morf4l2"
"Scfd1",1.20565857601809e-17,0.339138161277707,0.496,0.233,1.33864271695288e-13,"6","Scfd1"
"Celf4",1.22674004842629e-17,0.317451481452529,0.655,0.342,1.36204947576771e-13,"6","Celf4"
"Dynlt3",1.2292787744008e-17,0.253852101613944,0.385,0.154,1.36486822321721e-13,"6","Dynlt3"
"Naa35",1.24105757699873e-17,0.294163119074609,0.531,0.25,1.37794622774169e-13,"6","Naa35"
"Rock1",1.24680973194048e-17,0.417409597324685,0.527,0.274,1.38433284537351e-13,"6","Rock1"
"Pcf111",1.29861685979524e-17,0.388093062745276,0.571,0.301,1.44185429943066e-13,"6","Pcf11"
"Zfp148",1.33593860465816e-17,0.289612127491656,0.438,0.19,1.48329263275195e-13,"6","Zfp148"
"Mlec",1.40195741408805e-17,0.338535773893855,0.699,0.375,1.55659331686197e-13,"6","Mlec"
"Cdk17",1.47988402829637e-17,0.256472801773079,0.305,0.108,1.64311523661746e-13,"6","Cdk17"
"Pten",1.49777137410258e-17,0.299769362484076,0.535,0.258,1.6629755566661e-13,"6","Pten"
"Gnl2",1.63320133872834e-17,0.277995663030061,0.363,0.143,1.81334344639007e-13,"6","Gnl2"
"Golga5",1.65100367061066e-17,0.255841421104574,0.363,0.141,1.83310937547901e-13,"6","Golga5"
"Dusp11",1.66327010824877e-17,0.316611514505321,0.584,0.299,1.84672880118861e-13,"6","Dusp11"
"Nsg2",1.92150881735868e-17,0.337317764258911,0.571,0.286,2.13345123991334e-13,"6","Nsg2"
"Herc3",1.92742789139626e-17,0.338268469427344,0.412,0.181,2.14002318781726e-13,"6","Herc3"
"Crebrf",2.0202945867652e-17,0.341124349688645,0.407,0.175,2.2431330796854e-13,"6","Crebrf"
"Bmi1",2.20424291172575e-17,0.259262290208664,0.31,0.111,2.4473709048891e-13,"6","Bmi1"
"Senp7",2.22960710792524e-17,0.27147871918919,0.394,0.163,2.47553277192939e-13,"6","Senp7"
"Faf1",2.23562893300243e-17,0.263239021852882,0.381,0.153,2.4822188043126e-13,"6","Faf1"
"Gtf2a1",2.33161091197157e-17,0.26331243086301,0.27,0.09,2.58878759556204e-13,"6","Gtf2a1"
"Sf3b1",2.37726509622637e-17,0.420165616513521,0.814,0.63,2.63947743634014e-13,"6","Sf3b1"
"Shtn1",2.56584157153318e-17,0.300343161807977,0.332,0.126,2.8488538968733e-13,"6","Shtn1"
"Gse1",2.60503294079734e-17,0.303066892717943,0.385,0.161,2.89236807416728e-13,"6","Gse1"
"Ttc14",2.61303063122134e-17,0.298270881512734,0.478,0.22,2.90124790984506e-13,"6","Ttc14"
"Hnrnpc",2.67508424555268e-17,0.33257142549392,0.65,0.347,2.97014603783714e-13,"6","Hnrnpc"
"Hdac2",2.70184618530592e-17,0.250248029328785,0.412,0.17,2.99985981954517e-13,"6","Hdac2"
"Pdia4",3.05968012630814e-17,0.299135127371984,0.527,0.25,3.39716284423993e-13,"6","Pdia4"
"Cct6a",3.07497099339425e-17,0.326770045311904,0.659,0.359,3.41414029396564e-13,"6","Cct6a"
"Chordc1",3.11307079953842e-17,0.311361069873701,0.438,0.196,3.45644250872751e-13,"6","Chordc1"
"Abi2",3.31791814800255e-17,0.263134497669472,0.323,0.12,3.68388451972723e-13,"6","Abi2"
"Klf92",3.33111935438512e-17,0.473292449449561,0.735,0.422,3.6985418191738e-13,"6","Klf9"
"Ppp2r3a",3.55775402601882e-17,0.264481340820898,0.296,0.105,3.9501742950887e-13,"6","Ppp2r3a"
"Peli1",3.62703568176439e-17,0.297487049084733,0.314,0.117,4.027097717463e-13,"6","Peli1"
"Jade1",4.04847765291361e-17,0.283331758757874,0.327,0.124,4.49502473802998e-13,"6","Jade1"
"Phf12",4.06188925765721e-17,0.274970749047316,0.407,0.173,4.50991564277679e-13,"6","Phf12"
"Nfkbiz1",4.09126429624746e-17,0.656933388647477,0.597,0.338,4.54253074812356e-13,"6","Nfkbiz"
"Ly6e",4.27220305420488e-17,0.397930986698279,0.478,0.235,4.74342705108367e-13,"6","Ly6e"
"Gcc2",4.50314065979793e-17,0.326384657791482,0.465,0.216,4.99983707457364e-13,"6","Gcc2"
"Fam114a1",4.53477481832988e-17,0.281528220640207,0.367,0.148,5.03496048079167e-13,"6","Fam114a1"
"Agtpbp1",4.56752449547684e-17,0.299558034480824,0.398,0.169,5.07132244732794e-13,"6","Agtpbp1"
"Smarca1",4.57708190515989e-17,0.268259255051634,0.341,0.131,5.08193403929903e-13,"6","Smarca1"
"U2af2",4.91567262367009e-17,0.301892333156126,0.469,0.216,5.4578713140609e-13,"6","U2af2"
"Sik2",5.02182855344874e-17,0.291907603878869,0.336,0.13,5.57573624289414e-13,"6","Sik2"
"Clpx",5.07182153951107e-17,0.291003987206724,0.438,0.195,5.63124345531914e-13,"6","Clpx"
"Aqr",5.1489162583023e-17,0.25544450875671,0.31,0.114,5.71684172159304e-13,"6","Aqr"
"Dnajc7",5.15065916170122e-17,0.319189712548618,0.699,0.386,5.71877686723686e-13,"6","Dnajc7"
"Tpm4",5.23119745806889e-17,0.305090602014452,0.358,0.145,5.80819853769388e-13,"6","Tpm4"
"Smndc1",5.33216851986516e-17,0.309750706969544,0.416,0.184,5.92030670760629e-13,"6","Smndc1"
"Slc6a6",5.63336312953206e-17,0.299060290122101,0.403,0.172,6.25472308271945e-13,"6","Slc6a6"
"Asah1",5.64625714856604e-17,0.300080471014193,0.491,0.236,6.26903931205287e-13,"6","Asah1"
"Rabep1",5.76980529423072e-17,0.311659899463282,0.447,0.206,6.40621481818436e-13,"6","Rabep1"
"Raver2",6.09492094243971e-17,0.298141711932481,0.389,0.163,6.76719072239081e-13,"6","Raver2"
"Tubgcp2",6.22512160095929e-17,0.276659537615204,0.372,0.151,6.91175251354509e-13,"6","Tubgcp2"
"Zkscan1",6.33212983093855e-17,0.329144916555067,0.332,0.132,7.03056375129108e-13,"6","Zkscan1"
"Pygo1",6.69825157702272e-17,0.253010062006663,0.248,0.08,7.43706872596832e-13,"6","Pygo1"
"Taf1d",6.80434566968044e-17,0.303306822702826,0.5,0.235,7.55486499704619e-13,"6","Taf1d"
"Ccdc90b",6.93198701121684e-17,0.298583917312461,0.407,0.177,7.69658517855406e-13,"6","Ccdc90b"
"Ttll7",6.9974007427933e-17,0.358300118812594,0.637,0.353,7.7692140447234e-13,"6","Ttll7"
"Fosl21",7.18550871845874e-17,0.357796917092866,0.314,0.116,7.97807033010474e-13,"6","Fosl2"
"Far1",7.7324028176096e-17,0.327810678514535,0.341,0.136,8.58528684839194e-13,"6","Far1"
"Casd1",7.79850617521847e-17,0.263174631059582,0.296,0.107,8.65868140634506e-13,"6","Casd1"
"Chd41",7.92261524966419e-17,0.360481089870008,0.783,0.463,8.79647971170215e-13,"6","Chd4"
"Fryl",8.15950806676026e-17,0.301229192770343,0.363,0.148,9.05950180652391e-13,"6","Fryl"
"Rad21",8.27360478610922e-17,0.271755488469907,0.341,0.133,9.18618339401706e-13,"6","Rad21"
"Vps4a",8.51465422811144e-17,0.258994069263361,0.336,0.129,9.45382058947214e-13,"6","Vps4a"
"Atp2c1",8.55588058584516e-17,0.300510392020392,0.46,0.21,9.49959421446388e-13,"6","Atp2c1"
"Ctcf1",8.69784833924957e-17,0.3050409779697,0.597,0.312,9.6572210110688e-13,"6","Ctcf"
"Riok3",8.75431153282852e-17,0.295064688833826,0.496,0.235,9.7199120948995e-13,"6","Riok3"
"Rbm28",8.83495882936096e-17,0.278807738982614,0.482,0.223,9.80945478823947e-13,"6","Rbm28"
"Lonp2",8.84843352162653e-17,0.329007537923039,0.518,0.259,9.82441573906193e-13,"6","Lonp2"
"Eif2s1",9.06458197753493e-17,0.310227620185408,0.491,0.234,1.0064405369657e-12,"6","Eif2s1"
"Aebp2",9.20221277841245e-17,0.276109284434416,0.314,0.116,1.02172168478713e-12,"6","Aebp2"
"Smchd1",9.88891932647377e-17,0.356887094256594,0.527,0.272,1.09796671281838e-12,"6","Smchd1"
"Cir1",9.93230878803151e-17,0.281602105856176,0.429,0.188,1.10278424473514e-12,"6","Cir1"
"Nmt1",1.06579987364149e-16,0.30937842098705,0.646,0.344,1.18335759970415e-12,"6","Nmt1"
"Sltm1",1.0882996282834e-16,0.301470250212663,0.602,0.311,1.20833907728306e-12,"6","Sltm"
"Tollip",1.13069868878696e-16,0.305825858145658,0.394,0.171,1.25541475416016e-12,"6","Tollip"
"Atp1b2",1.17746632961728e-16,0.306412200377216,0.425,0.192,1.30734086577406e-12,"6","Atp1b2"
"Slc39a10",1.19406775265359e-16,0.332017198282193,0.288,0.105,1.32577342577128e-12,"6","Slc39a10"
"Ttc28",1.22056838617957e-16,0.338150932604919,0.412,0.183,1.35519707917518e-12,"6","Ttc28"
"Uspl1",1.2268798806055e-16,0.259879438861889,0.296,0.107,1.36220473143629e-12,"6","Uspl1"
"Tmem106b",1.26904742303433e-16,0.281758098183828,0.381,0.159,1.40902335379502e-12,"6","Tmem106b"
"Smarca2",1.28232198519963e-16,0.295932715878661,0.473,0.222,1.42376210016715e-12,"6","Smarca2"
"Stambp",1.30868257627717e-16,0.274650348123255,0.403,0.17,1.45303026444054e-12,"6","Stambp"
"Palmd",1.31445394547612e-16,0.368743193270731,0.531,0.271,1.45943821566214e-12,"6","Palmd"
"Mark3",1.34974601266288e-16,0.258248331651274,0.363,0.146,1.49862299785959e-12,"6","Mark3"
"Srsf101",1.35048284307702e-16,0.385900515350333,0.673,0.39,1.49944110066841e-12,"6","Srsf10"
"Rbm6",1.39180806134282e-16,0.27990607357475,0.407,0.175,1.54532449050893e-12,"6","Rbm6"
"Esm1",1.40972673527928e-16,0.381221920956554,0.265,0.091,1.56521959418058e-12,"6","Esm1"
"Dnajc1",1.42065857972674e-16,0.298440760849751,0.434,0.196,1.57735722107060e-12,"6","Dnajc1"
"Btbd1",1.50400067772863e-16,0.296001966348645,0.473,0.22,1.6698919524821e-12,"6","Btbd1"
"Ythdc1",1.56425023964843e-16,0.373143646424587,0.735,0.413,1.73678704108166e-12,"6","Ythdc1"
"Ergic1",1.62494800114812e-16,0.26955028950285,0.412,0.176,1.80417976567476e-12,"6","Ergic1"
"Akap8l1",1.64329558342752e-16,0.382318829782461,0.695,0.412,1.82455108627957e-12,"6","Akap8l"
"Rnf14",1.64922986906031e-16,0.294677661392851,0.473,0.223,1.83113992361766e-12,"6","Rnf14"
"Hnrnpab1",1.70128417973395e-16,0.35601659919391,0.527,0.261,1.8889358247586e-12,"6","Hnrnpab"
"Cbx3",1.70250484960897e-16,0.4360510190268,0.673,0.401,1.89029113452084e-12,"6","Cbx3"
"Epb41l5",1.72755702041804e-16,0.28570180208726,0.385,0.162,1.91810655977015e-12,"6","Epb41l5"
"Pdxk",1.75414613835402e-16,0.284719149238204,0.305,0.113,1.94762845741446e-12,"6","Pdxk"
"Spen",1.96063484462142e-16,0.294379608912287,0.358,0.148,2.17689286798316e-12,"6","Spen"
"Nfasc",1.98889694105433e-16,0.338694323390531,0.487,0.239,2.20827227365262e-12,"6","Nfasc"
"Thoc1",2.03107867553247e-16,0.303038938333313,0.429,0.193,2.2551066534437e-12,"6","Thoc1"
"Pdcd10",2.21989777759621e-16,0.303105231040545,0.619,0.327,2.46475250246507e-12,"6","Pdcd10"
"Shfl",2.45221969106237e-16,0.256181001533505,0.363,0.147,2.72269952298655e-12,"6","Shfl"
"Xpo1",2.46104901097069e-16,0.287451027621396,0.354,0.144,2.73250271688075e-12,"6","Xpo1"
"Ttc4",2.47710767579432e-16,0.292862108269973,0.465,0.217,2.75033265243443e-12,"6","Ttc4"
"Ino80d",2.49079606093546e-16,0.268029767114,0.327,0.126,2.76553086645664e-12,"6","Ino80d"
"Lrpprc",2.53038134698426e-16,0.254043316043112,0.279,0.098,2.80948240955663e-12,"6","Lrpprc"
"Prkce",2.55316759034789e-16,0.349956364945495,0.407,0.187,2.83478197556326e-12,"6","Prkce"
"Fam193a",2.75914508962231e-16,0.254518341479818,0.314,0.119,3.06347879300765e-12,"6","Fam193a"
"Capza2",2.82654280806388e-16,0.381273164489057,0.673,0.394,3.13831047979333e-12,"6","Capza2"
"Map4k4",2.97099100202161e-16,0.307138972749551,0.398,0.174,3.29869130954459e-12,"6","Map4k4"
"Ube3a",3.08118085914335e-16,0.353904052940138,0.593,0.325,3.42103510790686e-12,"6","Ube3a"
"Ndel1",3.14914221869913e-16,0.360589335296296,0.566,0.294,3.49649260542164e-12,"6","Ndel1"
"Rnf168",3.22701348251004e-16,0.304417860085316,0.372,0.155,3.5829530696309e-12,"6","Rnf168"
"Malt1",3.23135855592762e-16,0.304478174683912,0.314,0.119,3.58777740464644e-12,"6","Malt1"
"Bnip2",3.28539641278202e-16,0.343895070014785,0.646,0.351,3.64777563711188e-12,"6","Bnip2"
"Ddx23",3.42942444679675e-16,0.256336087675815,0.35,0.139,3.80768996327843e-12,"6","Ddx23"
"Cttn",3.43276170763754e-16,0.250085877865284,0.372,0.153,3.81139532398996e-12,"6","Cttn"
"Dnmt1",3.48396262097672e-16,0.27877347679557,0.336,0.134,3.86824369807045e-12,"6","Dnmt1"
"Abcd3",3.50515325863165e-16,0.280869257880258,0.451,0.208,3.89177166305872e-12,"6","Abcd3"
"Naa50",3.5348660170481e-16,0.26765018729662,0.367,0.153,3.9247617387285e-12,"6","Naa50"
"Exoc2",3.60052849450355e-16,0.258495414565234,0.261,0.09,3.99766678744729e-12,"6","Exoc2"
"Dnajb6",3.73710911176081e-16,0.369340214787953,0.81,0.529,4.14931224678802e-12,"6","Dnajb6"
"Parp11",3.96872405212249e-16,0.264331494480488,0.31,0.117,4.40647431507161e-12,"6","Parp11"
"Zzef1",4.00819385025975e-16,0.266103471070857,0.301,0.111,4.4502976319434e-12,"6","Zzef1"
"Wwc1",4.11506164457989e-16,0.26947328669234,0.35,0.142,4.56895294397705e-12,"6","Wwc1"
"Zbtb11",4.42935307163719e-16,0.26463515968773,0.279,0.099,4.91791071543878e-12,"6","Zbtb11"
"Btg11",4.63709602371035e-16,0.70450856681542,0.765,0.639,5.14856771512561e-12,"6","Btg1"
"Nexn",4.81740794453413e-16,0.276746929717439,0.403,0.175,5.34876804081624e-12,"6","Nexn"
"Mast4",4.89865826471237e-16,0.404451654402999,0.593,0.318,5.43898027131014e-12,"6","Mast4"
"Egr22",5.00406333167085e-16,0.695891865514937,0.593,0.35,5.55601151715414e-12,"6","Egr2"
"Usp22",5.11767743523716e-16,0.273135315453019,0.319,0.124,5.68215725634381e-12,"6","Usp22"
"Ylpm1",6.23340475482461e-16,0.294873597974086,0.345,0.141,6.92094929928177e-12,"6","Ylpm1"
"Hsp90b1",6.3569775925132e-16,0.389744489711321,0.965,0.978,7.05815222096741e-12,"6","Hsp90b1"
"Cnot6l",6.37397270648052e-16,0.291434157532869,0.376,0.161,7.07702189600532e-12,"6","Cnot6l"
"Angel2",6.47891605570595e-16,0.276415611502474,0.385,0.166,7.19354049665032e-12,"6","Angel2"
"Hsp90aa12",6.63525884563132e-16,0.66510736751539,0.991,0.953,7.36712789630446e-12,"6","Hsp90aa1"
"Fbxo3",7.41013950297647e-16,0.300914200131386,0.473,0.228,8.22747789015477e-12,"6","Fbxo3"
"Agpat5",8.32864377283764e-16,0.321636053707091,0.407,0.185,9.24729318098163e-12,"6","Agpat5"
"Lbh",8.90061745204924e-16,0.312326036506597,0.279,0.102,9.88235555701027e-12,"6","Lbh"
"Bzw1",9.08742375956747e-16,0.298238046808098,0.46,0.22,1.00897666002478e-11,"6","Bzw1"
"Fyttd1",9.28470540784402e-16,0.263138892626057,0.46,0.214,1.03088084143292e-11,"6","Fyttd1"
"Scai1",9.62834743994104e-16,0.252370680581084,0.305,0.114,1.06903541625665e-11,"6","Scai"
"Osbpl1a",9.8534170818001e-16,0.34368584732703,0.584,0.323,1.09402489859227e-11,"6","Osbpl1a"
"Srsf6",9.86044673564067e-16,0.351506770957892,0.58,0.311,1.09480540105818e-11,"6","Srsf6"
"Necap1",1.00573026371611e-15,0.269967953263581,0.354,0.147,1.116662311804e-11,"6","Necap1"
"Cdk12",1.02885664215015e-15,0.295670942900109,0.429,0.198,1.14233952977931e-11,"6","Cdk12"
"Dctn1",1.04830267824037e-15,0.32683883944721,0.611,0.338,1.16393046365028e-11,"6","Dctn1"
"Zfp445",1.06218048074223e-15,0.312935631204832,0.398,0.178,1.17933898776809e-11,"6","Zfp445"
"Vps41",1.11433670027778e-15,0.30460778047147,0.416,0.189,1.23724803831842e-11,"6","Vps41"
"Rnf6",1.13950610960286e-15,0.287752984140446,0.429,0.198,1.26519363349205e-11,"6","Rnf6"
"Taok21",1.23257205104222e-15,0.250026740112785,0.398,0.171,1.36852474827218e-11,"6","Taok2"
"Alcam",1.28390302845119e-15,0.290898611133182,0.296,0.112,1.42551753248936e-11,"6","Alcam"
"Tra2a1",1.29041234257495e-15,0.361567366890732,0.659,0.379,1.43274482396097e-11,"6","Tra2a"
"Dmrta2",1.29471479592222e-15,0.297437738622723,0.438,0.204,1.43752183791244e-11,"6","Dmrta2"
"Epc1",1.32476553445237e-15,0.27203531533739,0.42,0.188,1.47088717290246e-11,"6","Epc1"
"Cacng2",1.39847024588795e-15,0.259179718849681,0.305,0.116,1.5527215140094e-11,"6","Cacng2"
"Relch",1.42464391972021e-15,0.276813924724233,0.327,0.131,1.58178214406535e-11,"6","Relch"
"Calcoco1",1.43198170567439e-15,0.267637437234394,0.296,0.113,1.58992928781028e-11,"6","Calcoco1"
"Clasp11",1.4359988708907e-15,0.256158274947532,0.447,0.203,1.59438954634994e-11,"6","Clasp1"
"Fnbp4",1.44762229922293e-15,0.294858488767452,0.35,0.147,1.60729503882722e-11,"6","Fnbp4"
"Arhgap10",1.56227690831704e-15,0.291003987206724,0.425,0.194,1.73459605130441e-11,"6","Arhgap10"
"Tmem131",1.57565690212255e-15,0.300442661448755,0.394,0.175,1.74945185842667e-11,"6","Tmem131"
"Smc3",1.59552327467455e-15,0.301734580699681,0.469,0.233,1.77150949187116e-11,"6","Smc3"
"Stk38",1.61356647893441e-15,0.251078480094401,0.389,0.167,1.79154286156088e-11,"6","Stk38"
"Hmgcr2",1.67633615322854e-15,0.323092537131307,0.442,0.208,1.86123603092964e-11,"6","Hmgcr"
"Ric3",1.78064010120638e-15,0.272776535634404,0.518,0.257,1.97704470436945e-11,"6","Ric3"
"Cers4",1.94895755925883e-15,0.400607146552732,0.655,0.393,2.16392757804508e-11,"6","Cers4"
"Cul4a",2.13181888688236e-15,0.303099222512542,0.358,0.155,2.36695851010549e-11,"6","Cul4a"
"Arl13b",2.28347876894926e-15,0.31362861347085,0.42,0.198,2.53534647716437e-11,"6","Arl13b"
"Hap1",2.50376643147976e-15,0.376500434318275,0.535,0.291,2.77993186887197e-11,"6","Hap1"
"Zfhx2",2.51068491632515e-15,0.28604661517758,0.354,0.15,2.78761346259582e-11,"6","Zfhx2"
"Aff1",2.51842692233018e-15,0.267604851998176,0.314,0.122,2.7962094118632e-11,"6","Aff1"
"Stim1",2.5994637313306e-15,0.301286370194202,0.407,0.187,2.88618458089636e-11,"6","Stim1"
"Phf20",2.6549790262996e-15,0.256899914567919,0.403,0.179,2.94782321290045e-11,"6","Phf20"
"Kif21a",2.72093356211978e-15,0.31063293849296,0.438,0.208,3.02105253402159e-11,"6","Kif21a"
"Rab27b",2.73190615975726e-15,0.256514332104852,0.376,0.162,3.03323540917849e-11,"6","Rab27b"
"Insig1",3.00829691370578e-15,0.30664823463768,0.305,0.119,3.34011206328753e-11,"6","Insig1"
"Hgf",3.02724283728482e-15,0.386603017662404,0.257,0.09,3.36114772223734e-11,"6","Hgf"
"Cand1",3.05483945811551e-15,0.27109044281414,0.345,0.144,3.39178825034565e-11,"6","Cand1"
"Phyhipl",3.21467769465134e-15,0.341314942864283,0.447,0.223,3.56925664437138e-11,"6","Phyhipl"
"Cops3",3.32098873915324e-15,0.293727096979582,0.487,0.239,3.68729379708184e-11,"6","Cops3"
"Zeb2",3.44394230160557e-15,0.267395917995947,0.265,0.095,3.82380913747266e-11,"6","Zeb2"
"Irf2",3.64514484757764e-15,0.260037352318767,0.412,0.184,4.04720432426546e-11,"6","Irf2"
"Rsf1",3.84258041592032e-15,0.325339231745419,0.509,0.259,4.26641703579633e-11,"6","Rsf1"
"Peg10",3.90154719752051e-15,0.690732382951181,0.261,0.094,4.33188785340703e-11,"6","Peg10"
"Golga1",3.96311318297194e-15,0.25014765492163,0.341,0.141,4.40024456705374e-11,"6","Golga1"
"M6pr",3.97546004347505e-15,0.297530374561204,0.513,0.262,4.41395328627035e-11,"6","M6pr"
"Per11",4.00063549318319e-15,0.347415142400701,0.496,0.251,4.4419055880813e-11,"6","Per1"
"Galnt11",4.12943943790088e-15,0.274547651334355,0.429,0.198,4.58491660790135e-11,"6","Galnt11"
"Epc2",4.30094369658821e-15,0.272023842385316,0.372,0.161,4.77533778632189e-11,"6","Epc2"
