"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rpl30",1.90659336834808e-10,0.316225705113251,1,0.999,2.11689061687687e-06,"5","Rpl30"
"Rps6ka5",2.37875459031201e-10,0.309199997359203,0.308,0.108,2.64113122162342e-06,"5","Rps6ka5"
"Pck21",3.00165596627446e-10,0.286145807686712,0.411,0.168,3.33273861935454e-06,"5","Pck2"
"Acat1",3.2631257732785e-10,0.391700208593916,0.692,0.394,3.62304854607112e-06,"5","Acat1"
"Gprasp1",3.53988071067982e-10,0.343468627477914,0.654,0.345,3.9303295530678e-06,"5","Gprasp1"
"Bex1",3.5937525291048e-10,0.449866130448204,0.804,0.506,3.99014343306506e-06,"5","Bex1"
"Cdc42bpa",3.66228409321743e-10,0.269288306494707,0.421,0.173,4.06623402869932e-06,"5","Cdc42bpa"
"Ptprs1",3.84888570868316e-10,0.297955142263201,0.505,0.225,4.27341780235091e-06,"5","Ptprs"
"Zfp612",4.41022216417706e-10,0.479673411842492,0.72,0.413,4.89666966888579e-06,"5","Zfp612"
"Snrpb",4.52594918338115e-10,0.378065602428091,0.57,0.294,5.02516137830809e-06,"5","Snrpb"
"Dcaf13",5.60182413448027e-10,0.277999648949557,0.43,0.183,6.21970533651344e-06,"5","Dcaf13"
"Ppme1",6.35989164857594e-10,0.304504847048634,0.402,0.169,7.06138769741387e-06,"5","Ppme1"
"Sod21",6.45323833826117e-10,0.458572262054057,0.804,0.529,7.16503052697137e-06,"5","Sod2"
"Ddx411",6.87542718145703e-10,0.293119391844608,0.458,0.203,7.63378679957174e-06,"5","Ddx41"
"Rimbp2",7.62704108013998e-10,0.274899539735684,0.355,0.139,8.46830371127942e-06,"5","Rimbp2"
"Eprs",8.24590480616077e-10,0.379042802800681,0.551,0.275,9.15542810628031e-06,"5","Eprs"
"Klhl7",9.83461677250366e-10,0.274879169736024,0.411,0.174,1.09193750025108e-05,"5","Klhl7"
"Pdcl3",1.00335425635649e-09,0.333929558498209,0.458,0.213,1.11402423083261e-05,"5","Pdcl3"
"Rps3",1.10779471801007e-09,0.324426909676074,0.991,0.997,1.22998447540658e-05,"5","Rps3"
"Rph3al",1.11182982631848e-09,0.28497975170087,0.327,0.125,1.23446465616141e-05,"5","Rph3al"
"Lrrc4b",1.19189763186881e-09,0.274284623888815,0.393,0.162,1.32336394066394e-05,"5","Lrrc4b"
"Epcam1",1.30171329908301e-09,0.405321804173655,0.85,0.653,1.44529227597187e-05,"5","Epcam"
"Cstb",1.31360903492804e-09,0.404336260136234,0.738,0.44,1.4585001114806e-05,"5","Cstb"
"Hdlbp1",1.856026755773e-09,0.309900978348361,0.533,0.254,2.06074650693476e-05,"5","Hdlbp"
"Trip11",1.86134889079208e-09,0.310682807267487,0.477,0.22,2.06665567344645e-05,"5","Trip11"
"Zfp62",1.9051521605502e-09,0.255098973353131,0.327,0.124,2.11529044385888e-05,"5","Zfp62"
"Ppil2",1.93787586450954e-09,0.268708678105678,0.318,0.12,2.15162357236494e-05,"5","Ppil2"
"Smn1",1.93849890894378e-09,0.261561535701846,0.29,0.104,2.15231533860028e-05,"5","Smn1"
"Syp",2.18761607977717e-09,0.323516083648051,0.822,0.502,2.4289101333766e-05,"5","Syp"
"Npm1",2.31951959090744e-09,0.34207133789866,1,0.965,2.57536260178453e-05,"5","Npm1"
"Pla2g12a",2.64390012514647e-09,0.278364389130503,0.299,0.111,2.93552230895013e-05,"5","Pla2g12a"
"Tmem106b",2.98012853638264e-09,0.329997170459678,0.467,0.228,3.30883671394565e-05,"5","Tmem106b"
"Crip1",3.06612134407601e-09,0.331937102737078,0.505,0.247,3.40431452832759e-05,"5","Crip1"
"Eif2s1",3.42820973920708e-09,0.253793082620954,0.402,0.171,3.80634127344162e-05,"5","Eif2s1"
"Ugdh",3.80636659006671e-09,0.316740886764986,0.542,0.279,4.22620882495107e-05,"5","Ugdh"
"Rbm26",3.89908786183603e-09,0.299501972246532,0.486,0.233,4.32915725299655e-05,"5","Rbm26"
"Iah1",4.6270733543187e-09,0.3585571864672,0.411,0.191,5.13743954530005e-05,"5","Iah1"
"Cited4",5.07549479169221e-09,0.255732361093745,0.234,0.077,5.63532186721586e-05,"5","Cited4"
"Dguok",5.09421720542126e-09,0.28322093077837,0.449,0.206,5.65610936317922e-05,"5","Dguok"
"Ccnd2",5.61731552117069e-09,0.397430402035104,0.832,0.533,6.23690542315581e-05,"5","Ccnd2"
"Dtd1",6.81568855243313e-09,0.428860118708558,0.776,0.517,7.56745899976651e-05,"5","Dtd1"
"Uchl1",6.94112002151911e-09,0.378461416264681,1,0.808,7.70672555989267e-05,"5","Uchl1"
"Trio",7.2977025641395e-09,0.294483497351539,0.439,0.2,8.10263915696409e-05,"5","Trio"
"Smarca1",7.62244440084375e-09,0.310075047450256,0.346,0.144,8.46320001825681e-05,"5","Smarca1"
"Bclaf1",9.69988478583137e-09,0.351253519064164,0.607,0.333,0.000107697820777086,"5","Bclaf1"
"Anxa11",1.38786050293806e-08,0.301804717725041,0.607,0.325,0.000154094151641212,"5","Anxa11"
"Ppid",1.76813317920705e-08,0.299037028358813,0.57,0.308,0.000196315826887358,"5","Ppid"
"Zbtb38",2.06093314801373e-08,0.297720500473485,0.393,0.181,0.000228825407423964,"5","Zbtb38"
"Dnajc21",2.0972954772282e-08,0.266285818333184,0.43,0.2,0.000232862716836647,"5","Dnajc21"
"Pdcd6ip",2.14466749340687e-08,0.287666835809562,0.514,0.257,0.000238122431792965,"5","Pdcd6ip"
"Camk2g",2.38075402476968e-08,0.259621633152194,0.346,0.146,0.000264335119370177,"5","Camk2g"
"Mrpl12",2.3843059140297e-08,0.330252425925024,0.579,0.323,0.000264729485634718,"5","Mrpl12"
"Tmem87a",2.56697698159125e-08,0.269101590944356,0.458,0.219,0.000285011454266077,"5","Tmem87a"
"Ctdnep1",2.57907337458447e-08,0.288158635725996,0.43,0.204,0.000286354516780113,"5","Ctdnep1"
"Tmx1",3.05841345729667e-08,0.312985088897926,0.607,0.344,0.000339575646163649,"5","Tmx1"
"Uimc1",3.1476405667088e-08,0.28363977097318,0.402,0.186,0.000349482532121678,"5","Uimc1"
"Anapc4",3.33404435570545e-08,0.260359489813827,0.411,0.186,0.000370178944813976,"5","Anapc4"
"Sec61b",3.45966094974513e-08,0.35805616370096,0.972,0.972,0.000384126155250202,"5","Sec61b"
"Timm10",3.60067122359953e-08,0.292280511122694,0.514,0.266,0.000399782525956256,"5","Timm10"
"Prrt1",3.84187434597561e-08,0.283738460228122,0.43,0.207,0.000426563308633672,"5","Prrt1"
"Golgb1",3.95417842467757e-08,0.35805616370096,0.607,0.347,0.000439032430491951,"5","Golgb1"
"Dnajb111",4.00985115233927e-08,0.253363379611777,0.421,0.195,0.000445213773444229,"5","Dnajb11"
"Smc6",4.72780907315923e-08,0.270558613496297,0.439,0.212,0.00052492864139287,"5","Smc6"
"Utp3",4.82533036364581e-08,0.261671627276617,0.477,0.235,0.000535756430275594,"5","Utp3"
"Srsf6",4.93806135505113e-08,0.322200010724263,0.626,0.366,0.000548272952251327,"5","Srsf6"
"Taf1d",4.97723550106293e-08,0.257986257579272,0.308,0.126,0.000552622457683017,"5","Taf1d"
"Dync1h1",6.59378094541365e-08,0.275092143038939,0.439,0.212,0.000732107498369277,"5","Dync1h1"
"Bnip3",6.60088262578054e-08,0.435920906222011,0.579,0.383,0.000732895997940414,"5","Bnip3"
"Ccnt2",6.73775565196938e-08,0.284527128278995,0.336,0.145,0.00074809301003816,"5","Ccnt2"
"Pfdn4",6.91109973983151e-08,0.263725114096716,0.477,0.238,0.000767339404113493,"5","Pfdn4"
"Snx5",6.91960706701768e-08,0.284148065672766,0.561,0.306,0.000768283972650972,"5","Snx5"
"Smco4",7.89301471239191e-08,0.344087632796716,0.561,0.329,0.000876361423516873,"5","Smco4"
"Use1",8.31389758020393e-08,0.337371716484386,0.879,0.617,0.000923092048330042,"5","Use1"
"Rpl32",8.77022521867203e-08,0.290006644237004,1,1,0.000973758106029155,"5","Rpl32"
"Elovl5",8.96836090539028e-08,0.257329685280773,0.495,0.255,0.000995757111325482,"5","Elovl5"
"Wapl",9.32580007308997e-08,0.250959910020655,0.486,0.244,0.00103544358211518,"5","Wapl"
"Lsm7",1.08221872189218e-07,0.252177751090937,0.542,0.287,0.00120158744691689,"5","Lsm7"
"Sf3b1",1.16006349768071e-07,0.293020070303769,0.785,0.493,0.00128801850147489,"5","Sf3b1"
"Esf1",1.21716570337553e-07,0.275320959385005,0.561,0.307,0.00135141908045785,"5","Esf1"
"Clpp",1.4105721180172e-07,0.271815373114488,0.523,0.28,0.0015661582226345,"5","Clpp"
"Cnih1",1.68966446838508e-07,0.305894431919185,0.495,0.267,0.00187603445924796,"5","Cnih1"
"Parp6",1.69134297753579e-07,0.253571383245346,0.355,0.162,0.00187789810795798,"5","Parp6"
"Fahd1",1.73905235268321e-07,0.3311220061984,0.458,0.242,0.00193086982718417,"5","Fahd1"
"Rpl3",1.81862652765743e-07,0.302596006542978,1,1,0.00201922103365805,"5","Rpl3"
"Ank2",1.82971782614837e-07,0.269587101647538,0.421,0.206,0.00203153570237253,"5","Ank2"
"Colec11",1.98570118024896e-07,0.305129359933849,0.981,0.972,0.00220472402043042,"5","Colec11"
"Klhl24",2.00285903954756e-07,0.270521708688679,0.383,0.179,0.00222377439160966,"5","Klhl24"
"Ranbp2",2.15180302490668e-07,0.296552799041151,0.551,0.311,0.00238914689855388,"5","Ranbp2"
"Abi2",2.1745330583465e-07,0.277250219864223,0.411,0.202,0.00241438405468212,"5","Abi2"
"Srm",2.21107453146412e-07,0.250089377993086,0.411,0.197,0.00245495605228461,"5","Srm"
"Slc38a2",2.30735974929625e-07,0.256063935837028,0.299,0.126,0.00256186152964362,"5","Slc38a2"
"Prelid3b",2.48710544695027e-07,0.294808905053582,0.523,0.285,0.00276143317774889,"5","Prelid3b"
"Nsrp1",2.58951556772605e-07,0.253278110264642,0.355,0.164,0.00287513913484623,"5","Nsrp1"
"Bmyc",2.7283040425098e-07,0.372932523974498,0.841,0.615,0.00302923597839863,"5","Bmyc"
"Rpl41",2.74409264405816e-07,0.31689866046353,0.972,0.86,0.00304676606269778,"5","Rpl4"
"Cbarp",2.89532453805955e-07,0.314414378648527,0.748,0.506,0.00321467883460752,"5","Cbarp"
"Sec13",3.06450425229259e-07,0.291782944281794,0.346,0.162,0.00340251907132047,"5","Sec13"
"Ddit4",3.1000112599482e-07,0.333247870118458,0.533,0.294,0.00344194250192049,"5","Ddit4"
"Uba5",3.23068534065383e-07,0.286756330862402,0.505,0.275,0.00358702993372795,"5","Uba5"
"Med21",3.53869880894913e-07,0.303527853242982,0.57,0.329,0.00392901728757622,"5","Med21"
"Siva1",3.86257307660173e-07,0.259858640983631,0.393,0.191,0.00428861488695091,"5","Siva1"
"Fkbp4",4.91854059668176e-07,0.370999662920471,0.514,0.305,0.00546105562449576,"5","Fkbp4"
"Mrps7",4.92081892866077e-07,0.284807181670321,0.617,0.365,0.00546358525649205,"5","Mrps7"
"Plagl1",5.31711634743519e-07,0.299049878452775,0.607,0.357,0.00590359428055729,"5","Plagl1"
"Mdh1",5.4171715416273e-07,0.295835213654221,0.981,0.893,0.00601468556266879,"5","Mdh1"
"Ncor1",5.70155283364033e-07,0.281305335558124,0.486,0.265,0.00633043411119086,"5","Ncor1"
"Nip7",5.79437168608035e-07,0.26592391492198,0.327,0.151,0.00643349088305501,"5","Nip7"
"Snrpf",5.86780428249893e-07,0.291640110259511,0.636,0.392,0.00651502309485856,"5","Snrpf"
"Sar1a",6.60479355545905e-07,0.26510403841724,0.729,0.449,0.00733330228462618,"5","Sar1a"
"Rpl34",6.83697915012762e-07,0.250021457025021,1,0.996,0.0075910979503867,"5","Rpl34"
"Psmd12",7.68218414973526e-07,0.269694184972807,0.607,0.365,0.00852952906145106,"5","Psmd12"
"Psmf1",8.00378022630422e-07,0.256700485126349,0.486,0.264,0.00888659718526557,"5","Psmf1"
"Rps21",8.21093318511759e-07,0.297583667823798,0.981,0.989,0.00911659911543606,"5","Rps21"
"Brd4",8.31313209338196e-07,0.268686778110369,0.477,0.257,0.00923007056328199,"5","Brd4"
"Pnisr",8.58452824155962e-07,0.323620513105375,0.71,0.471,0.00953140170660365,"5","Pnisr"
"Rpl17",9.10068158209926e-07,0.286577833192887,1,0.997,0.0101044867606048,"5","Rpl17"
"Tiparp1",9.2538319145952e-07,0.288615665203111,0.374,0.184,0.0102745295747751,"5","Tiparp"
"Plpp5",1.17799092020795e-06,0.254441212275907,0.355,0.171,0.0130792331870689,"5","Plpp5"
"Apoo",1.19536947338257e-06,0.284857302222738,0.467,0.258,0.0132721872629667,"5","Apoo"
"Cd631",1.1996182489152e-06,0.280729910948428,0.953,0.948,0.0133193614177054,"5","Cd63"
"Dapk3",1.21173496200361e-06,0.274221304744611,0.505,0.283,0.0134538932831261,"5","Dapk3"
"Bola3",1.26876967481779e-06,0.256433250354646,0.439,0.233,0.0140871496995019,"5","Bola3"
"Rpl7a1",1.28954697438188e-06,0.29591626912088,1,0.998,0.014317840056562,"5","Rpl7a"
"Srsf4",1.31671064725263e-06,0.276735475344149,0.43,0.229,0.014619438316446,"5","Srsf4"
"Scfd1",1.37963542194049e-06,0.25187656364313,0.589,0.339,0.0153180920898053,"5","Scfd1"
"Rpl36a1",1.40935108871001e-06,0.317458856441928,0.841,0.676,0.0156480251379472,"5","Rpl36a"
"Ssr31",1.42954392522337e-06,0.273536506974674,0.822,0.547,0.0158722262017551,"5","Ssr3"
"Ldha1",1.47365700765599e-06,0.283175634941852,0.561,0.333,0.0163620137560045,"5","Ldha"
"Ppa1",1.6427946360688e-06,0.290135091400312,0.589,0.356,0.0182399488442719,"5","Ppa1"
"Rps23",1.94404218144448e-06,0.256189344062976,1,0.999,0.0215847003405781,"5","Rps23"
"Srp19",2.16406417392024e-06,0.266926546972255,0.579,0.346,0.0240276045230364,"5","Srp19"
"Atf5",2.30021377403202e-06,0.25791949241551,0.654,0.42,0.0255392735330775,"5","Atf5"
"Taf15",2.43447006576652e-06,0.261784201506388,0.523,0.297,0.0270299211402056,"5","Taf15"
"Gspt1",2.56757078641867e-06,0.266045382868186,0.607,0.37,0.0285077384416065,"5","Gspt1"
"Tent5a1",2.91554751240964e-06,0.267869680688746,0.505,0.283,0.0323713240302842,"5","Tent5a"
"Acsl1",3.0340988447696e-06,0.277375059813695,0.57,0.344,0.0336875994734769,"5","Acsl1"
"Cops2",3.15928014311044e-06,0.255682888839349,0.477,0.27,0.0350774874289552,"5","Cops2"
"Sugt1",3.18725702625529e-06,0.260878625095254,0.785,0.538,0.0353881147625125,"5","Sugt1"
"Fam216a",3.22800060858086e-06,0.264888057092276,0.607,0.37,0.0358404907570733,"5","Fam216a"
"Bnip3l",3.59273662308398e-06,0.259615319374523,0.804,0.548,0.0398901547261014,"5","Bnip3l"
"Cga",2.27649540266134e-36,5.04652508406526,0.819,0.322,2.52759284557488e-32,"6","Cga"
"Chga1",4.1438313878383e-24,2.03571642442729,0.867,0.439,4.60089598991686e-20,"6","Chga"
"Igfbp5",1.12461822477063e-21,0.346819270429073,0.458,0.11,1.24866361496283e-17,"6","Igfbp5"
"Pcsk1n1",7.28592633057744e-10,0.610506309376832,1,1,8.08956400484013e-06,"6","Pcsk1n"
"Gaa2",2.14116927728567e-07,0.385374292304554,0.482,0.235,0.00237734024857027,"6","Gaa"
"Ar",2.92139811370912e-07,0.308464586861094,0.241,0.083,0.00324362832565124,"6","Ar"
"Tceal3",4.92875052671772e-07,0.437380874848725,0.446,0.221,0.00547239170981468,"6","Tceal3"
"Erp29",5.37604815362343e-07,0.560164538351746,0.988,0.839,0.00596902626496809,"6","Erp29"
"Nnat1",5.74943576754611e-07,2.16251512024285,0.675,0.558,0.00638359853270645,"6","Nnat"
"Saraf",6.20754204593751e-07,0.403181713048186,0.928,0.752,0.00689223393360442,"6","Saraf"
"Mif1",7.52378637405358e-07,0.403078108554488,0.843,0.612,0.00835366001111169,"6","Mif"
"Dbp",2.40619733441088e-06,0.759370246489347,0.47,0.281,0.026716009003964,"6","Dbp"
"Hmgn3",4.13863476854508e-06,0.438295174186036,0.843,0.698,0.045951261835156,"6","Hmgn3"
"S100a6",0,2.20122770024362,0.933,0.009,0,"7","S100a6"
"S100a16",0,1.86831612461279,0.933,0.009,0,"7","S100a16"
"Il33",2.18905602875838e-299,1.18630123791816,0.733,0.004,2.43050890873043e-295,"7","Il33"
"Zfp36l1",6.88939857775447e-297,2.48703849794875,0.844,0.008,7.64929924088079e-293,"7","Zfp36l1"
"Fxyd1",1.03093580981508e-282,1.41985330919882,0.711,0.005,1.14464802963769e-278,"7","Fxyd1"
"Vim",1.46922459710222e-279,1.63756985779173,0.756,0.006,1.6312800701626e-275,"7","Vim"
"Tagln",1.80737965915964e-275,2.306561319688,0.733,0.006,2.00673363556495e-271,"7","Tagln"
"Plat",2.99146036757019e-265,1.51446148446428,0.844,0.011,3.32141844611318e-261,"7","Plat"
"Rbp1",7.60139806809684e-257,1.19135133703977,0.756,0.008,8.43983227500793e-253,"7","Rbp1"
"Capn6",2.93259026365595e-255,1.40907101004325,0.644,0.004,3.2560549697372e-251,"7","Capn6"
"Crlf1",9.10982712229483e-255,1.43460817677507,0.778,0.009,1.01146410538839e-250,"7","Crlf1"
"Sparc",4.91771730194232e-251,1.88970743979718,0.889,0.015,5.46014152034655e-247,"7","Sparc"
"Fstl1",4.60662573866425e-249,1.44806487854961,0.756,0.009,5.11473655763892e-245,"7","Fstl1"
"Aldh1a1",1.01643058334812e-248,1.41987769160937,0.844,0.013,1.12854287669142e-244,"7","Aldh1a1"
"Hsd11b1",2.7047128212718e-244,1.55092808667354,0.733,0.008,3.00304264545808e-240,"7","Hsd11b1"
"Mgp",8.81820413987778e-238,2.41090549497791,0.933,0.019,9.79085205650629e-234,"7","Mgp"
"Hspb8",1.58208091616917e-237,1.29006151752245,0.711,0.008,1.75658444122263e-233,"7","Hspb8"
"Prrx1",2.05812475904873e-230,0.860327958809832,0.556,0.003,2.28513591997181e-226,"7","Prrx1"
"Ctsh",6.56555662410705e-227,1.56359764237293,0.8,0.013,7.28973751974606e-223,"7","Ctsh"
"Anxa1",9.38174749030945e-216,1.22001412599903,0.711,0.01,1.04165542384906e-211,"7","Anxa1"
"Hey2",4.34864067074739e-215,0.693792330604137,0.511,0.002,4.82829573673083e-211,"7","Hey2"
"Nrarp",3.70370610650473e-212,1.04074393152116,0.533,0.003,4.11222489005221e-208,"7","Nrarp"
"Sparcl1",1.09801417503346e-210,1.57246124822318,0.622,0.007,1.21912513853965e-206,"7","Sparcl1"
"Aldh3a1",1.02987385974551e-207,1.57305409599848,0.644,0.008,1.14346894647544e-203,"7","Aldh3a1"
"Cd9",2.27990837455891e-205,2.19539215831892,0.911,0.024,2.53138226827275e-201,"7","Cd9"
"Gng11",9.66139557588781e-204,1.26873097471808,0.733,0.012,1.07270475079082e-199,"7","Gng11"
"Ndrg2",1.53040449623261e-201,1.70529529703431,0.933,0.026,1.69920811216707e-197,"7","Ndrg2"
"Penk",6.83356291434613e-201,2.09444000554313,0.756,0.014,7.58730490379851e-197,"7","Penk"
"Aldh1a2",4.26790121160384e-200,0.571249765094725,0.467,0.002,4.73865071524374e-196,"7","Aldh1a2"
"Gpm6b",6.7675815972675e-199,0.786392290786473,0.556,0.005,7.51404584744611e-195,"7","Gpm6b"
"Slc9a3r1",2.05242513240766e-195,1.16274629759032,0.689,0.011,2.27880762451223e-191,"7","Slc9a3r1"
"Aldoc",9.49865993495269e-194,2.39577600827759,0.889,0.025,1.0546362125778e-189,"7","Aldoc"
"Ifitm1",4.88592581650981e-193,1.29767587767642,0.667,0.01,5.42484343407084e-189,"7","Ifitm1"
"Ifitm3",3.96656142579697e-190,3.21737918273837,0.956,0.031,4.40407315106238e-186,"7","Ifitm3"
"Pxdc1",6.95227383363182e-189,0.894497837213491,0.511,0.004,7.71910963748142e-185,"7","Pxdc1"
"Edn3",2.45517091620414e-185,0.826492144793514,0.422,0.002,2.72597626826145e-181,"7","Edn3"
"Adamts1",2.13239599753381e-182,0.773140905255899,0.4,0.001,2.36759927606179e-178,"7","Adamts1"
"Cp",1.37508316189364e-181,0.789369990586368,0.444,0.002,1.52675483465051e-177,"7","Cp"
"Tnfsf13",7.91647861476975e-174,0.505757346120494,0.4,0.002,8.78966620597885e-170,"7","Tnfsf13"
"Fmo1",7.78959127292626e-171,0.593817205811337,0.378,0.001,8.64878319033003e-167,"7","Fmo1"
"Gucy1a1",2.7771700561547e-170,0.654311169410834,0.422,0.002,3.08349191334856e-166,"7","Gucy1a1"
"Hes1",2.03692447115447e-163,1.80674056059386,0.778,0.022,2.2615972403228e-159,"7","Hes1"
"Selenop",3.7253794901347e-155,1.03784064636166,0.667,0.016,4.13628884789656e-151,"7","Selenop"
"Ccn1",1.1352528201865e-153,1.82968132352779,0.667,0.016,1.26047120625307e-149,"7","Ccn1"
"Timp1",1.19994190614933e-153,3.27750192147697,0.978,0.047,1.3322954983976e-149,"7","Timp1"
"Slit2",1.41820561982147e-151,0.691409679293143,0.444,0.005,1.57463369968778e-147,"7","Slit2"
"Gja1",3.16770632560054e-151,0.791159564982742,0.356,0.002,3.51710433331428e-147,"7","Gja1"
"Col6a2",9.48153906459729e-148,0.483634288060914,0.333,0.001,1.05273528234224e-143,"7","Col6a2"
"Serpinh1",1.68216178191935e-146,1.29522694515848,0.667,0.017,1.86770422646505e-142,"7","Serpinh1"
"Wnt5a",5.62829105331345e-145,0.389594679524782,0.311,0.001,6.24909155649393e-141,"7","Wnt5a"
"Cox4i2",8.82330247852083e-144,0.505160574636953,0.356,0.002,9.79651274190168e-140,"7","Cox4i2"
"Abi3bp",8.99614599796367e-144,0.570653240363924,0.356,0.002,9.98842090153906e-140,"7","Abi3bp"
"Cd302",9.59072485218403e-144,0.765398869945113,0.467,0.006,1.06485818033799e-139,"7","Cd302"
"Mxra8",1.27973823374202e-141,0.525739552915595,0.378,0.003,1.42089336092377e-137,"7","Mxra8"
"S100a1",2.12727050521952e-141,1.63893965661176,0.933,0.045,2.36190844194524e-137,"7","S100a1"
"Phgdh",5.52944296139176e-141,0.945035953656534,0.622,0.015,6.13934052003328e-137,"7","Phgdh"
"Galm",9.13568583090587e-138,0.902075997227594,0.533,0.01,1.01433519780548e-133,"7","Galm"
"Igfbp3",6.54567356212862e-133,0.980894005603351,0.333,0.002,7.26766135603141e-129,"7","Igfbp3"
"Myl9",3.446717516105e-131,1.05545994335018,0.578,0.014,3.82689045813138e-127,"7","Myl9"
"Acad10",5.56532609370622e-131,1.45820134227812,0.778,0.031,6.17918156184201e-127,"7","Acad10"
"Plch1",2.10872560644072e-130,0.545979239771579,0.378,0.004,2.34131804083113e-126,"7","Plch1"
"Mdfic",3.68584535718085e-129,1.63119654506288,0.822,0.037,4.0923941000779e-125,"7","Mdfic"
"Lcn2",5.84872650256603e-124,0.641249643609605,0.422,0.006,6.49384103579907e-120,"7","Lcn2"
"Id3",3.35844569812398e-123,1.01506448016194,0.444,0.007,3.72888225862706e-119,"7","Id3"
"Efnb3",2.36052280462498e-120,0.569460930344913,0.333,0.003,2.62088846997512e-116,"7","Efnb3"
"Tm4sf1",3.08152309380411e-120,1.29172525644693,0.622,0.02,3.42141509105071e-116,"7","Tm4sf1"
"Marveld3",9.72706538510497e-120,0.390192192492896,0.244,0,1.0799960697082e-115,"7","Marveld3"
"Olfml1",4.76744360027107e-119,0.315501825727929,0.222,0,5.29329262938097e-115,"7","Olfml1"
"Fcgrt",2.39924646751554e-117,1.01654598372883,0.622,0.021,2.6638833528825e-113,"7","Fcgrt"
"Rbpms",4.08199212492456e-116,1.47155074371103,0.822,0.043,4.53223585630374e-112,"7","Rbpms"
"Slc16a11",8.79891038073712e-115,1.01771700249515,0.6,0.019,9.76943019573243e-111,"7","Slc16a11"
"Fam181b",1.42723311693665e-113,0.36433535968857,0.267,0.001,1.58465692973477e-109,"7","Fam181b"
"Ctsc",7.30920784870363e-113,1.30080657914212,0.733,0.034,8.11541347441564e-109,"7","Ctsc"
"Ltbp4",2.18453332075422e-110,0.41384222577146,0.244,0.001,2.42548734603341e-106,"7","Ltbp4"
"Gstm1",2.43750608170348e-108,1.56049022766481,0.778,0.041,2.70636300251537e-104,"7","Gstm1"
"Lbp",4.64359065454571e-108,0.314904065188659,0.222,0,5.15577870374211e-104,"7","Lbp"
"Cyba",1.9539733066808e-107,0.716189951689305,0.511,0.014,2.16949656240769e-103,"7","Cyba"
"Vcan",2.64285459443921e-106,0.482440498136869,0.267,0.002,2.93436145620585e-102,"7","Vcan"
"Sox9",1.2310782024243e-105,0.567674310870898,0.333,0.004,1.3668661281517e-101,"7","Sox9"
"Glipr2",1.62723329082843e-105,0.501585120413126,0.333,0.004,1.80671712280681e-101,"7","Glipr2"
"G0s2",4.0507476331686e-104,1.78703254286112,0.444,0.01,4.49754509710709e-100,"7","G0s2"
"Rnd3",4.99315608621914e-104,1.23207250413924,0.689,0.031,5.54390120252911e-100,"7","Rnd3"
"Klf2",7.18601241329296e-104,1.96437122942874,0.733,0.037,7.97862958247917e-100,"7","Klf2"
"Ptn",2.58115048696573e-103,2.80048462693528,1,0.086,2.86585138567805e-99,"7","Ptn"
"Pdpn",2.01716041022098e-101,0.609514528702393,0.333,0.005,2.23965320346836e-97,"7","Pdpn"
"Nwd1",3.19268218646444e-101,0.4551863823111,0.333,0.005,3.54483503163147e-97,"7","Nwd1"
"Ephx1",1.38114099205328e-100,0.738248469062406,0.467,0.012,1.53348084347676e-96,"7","Ephx1"
"Cxcl12",5.48737770056275e-100,0.478269995424141,0.311,0.004,6.09263546093482e-96,"7","Cxcl12"
"Mt31",2.03652558404374e-98,2.05180836458318,0.978,0.082,2.26115435596376e-94,"7","Mt3"
"Sod3",2.00947625393469e-96,0.340439157295797,0.2,0,2.23112148474369e-92,"7","Sod3"
"Ednrb",2.0905852596987e-96,0.262436645294523,0.2,0,2.32117681384347e-92,"7","Ednrb"
"Pdlim4",1.21272304333105e-94,0.457568050274015,0.289,0.003,1.34648639501047e-90,"7","Pdlim4"
"Prelp",1.35310658900431e-94,0.434109077450027,0.289,0.003,1.50235424577149e-90,"7","Prelp"
"Adcyap1r1",3.42356063661176e-94,0.337454064070893,0.267,0.002,3.80117937483004e-90,"7","Adcyap1r1"
"Metrn",2.27143020514408e-93,0.564701519707984,0.356,0.007,2.52196895677147e-89,"7","Metrn"
"Pla2g7",7.36118486854957e-92,0.523357884952679,0.311,0.005,8.17312355955059e-88,"7","Pla2g7"
"Igfbp51",3.61661160144139e-91,4.59569989030699,1,0.106,4.01552386108038e-87,"7","Igfbp5"
"Nkain4",3.76691786949873e-91,0.313709286618602,0.222,0.001,4.18240891050444e-87,"7","Nkain4"
"Maob",4.45656296472146e-90,0.385419003553589,0.289,0.004,4.94812185973023e-86,"7","Maob"
"Col4a1",3.7733457812751e-89,0.311918971963756,0.244,0.002,4.18954582094974e-85,"7","Col4a1"
"Mdk",7.2721399047375e-88,1.32590595826537,0.667,0.037,8.07425693623004e-84,"7","Mdk"
"Ahnak",9.09332867825501e-88,0.381849446992236,0.311,0.005,1.00963228314665e-83,"7","Ahnak"
"Sdc4",4.24862376728017e-86,0.703321933791686,0.378,0.009,4.71724696881117e-82,"7","Sdc4"
"Tmem98",1.30565105488873e-84,0.56351411631512,0.333,0.007,1.44966436624295e-80,"7","Tmem98"
"Tcf7l2",7.07901726780434e-84,0.337454064070893,0.244,0.002,7.85983287244316e-80,"7","Tcf7l2"
"Timp3",1.41417096936054e-81,0.771006553881485,0.422,0.013,1.570154027281e-77,"7","Timp3"
